Customer_ID,Days_Since_Last_Purchase,Total_Orders,Total_Spent,R_Score,F_score,M_score,Final_RFM_Score
17688,307,3,1637.751784286968,1,2,2,5
17689,4,8,4736.405519094733,5,5,5,15
17690,19,6,3660.2772344612667,5,4,5,14
17691,51,6,1924.6344972183695,3,4,2,9
17692,49,7,2785.1389831242245,3,5,4,12
17693,75,4,2723.9063514871905,3,2,3,8
17694,58,6,3703.996000555969,3,4,5,12
17695,40,7,2782.120727684658,4,5,4,13
17696,107,6,2562.1238696231285,2,4,3,9
17697,130,5,2649.877538559833,2,3,3,8
17698,118,6,3566.264339467121,2,4,5,11
17699,171,5,3094.5201145933233,1,3,4,8
17700,13,6,3002.419116860197,5,4,4,13
17701,7,5,3178.985760507466,5,3,4,12
17702,40,7,3790.0135248436536,4,5,5,14
17703,197,4,2417.4403357939923,1,2,3,6
17704,14,5,2026.6598045997362,5,3,2,10
17705,103,5,3450.262239321667,2,3,4,9
17706,307,5,1997.5628952792827,1,3,2,6
17707,22,4,2440.8203847508316,4,2,3,9
17708,92,5,3288.48553149742,2,3,4,9
17709,60,3,570.6645865175058,3,2,1,6
17710,157,4,2381.4274969842827,1,2,3,6
17711,79,9,5842.023451133901,2,5,5,12
17712,46,5,3500.139540048235,3,3,4,10
17713,57,2,931.0782529829623,3,1,1,5
17714,102,2,1341.844013172557,2,1,1,4
17715,66,6,2420.338299077358,3,4,3,10
17716,75,11,4010.866208994592,3,5,5,13
17717,106,5,3304.0479898679787,2,3,4,9
17718,31,4,2312.040563002169,4,2,3,9
17719,86,4,2023.4921120528304,2,2,2,6
17720,39,3,1137.4380265363884,4,2,1,7
17721,22,6,2218.250195392671,4,4,3,11
17722,55,5,2387.304954992393,3,3,3,9
17723,42,1,270.23795212446254,4,1,1,6
17724,41,10,3888.2961804474717,4,5,5,14
17725,43,4,1937.7454499644596,4,2,2,8
17726,29,2,1174.3352219892606,4,1,1,6
17727,59,5,2711.201995099377,3,3,3,9
17728,137,8,4100.386467037685,1,5,5,11
17729,24,7,4271.479656677993,4,5,5,14
17730,39,2,928.5911010224943,4,1,1,6
17731,105,7,3187.0313172145716,2,5,4,11
17732,26,5,2716.0632535422847,4,3,3,10
17733,41,5,2491.6498526633736,4,3,3,10
17734,77,5,1428.6746898166007,2,3,2,7
17735,50,6,2797.5308695135004,3,4,4,11
17736,16,9,4933.607805864271,5,5,5,15
17737,160,6,3228.1130851068597,1,4,4,9
17738,33,9,4550.050636436839,4,5,5,14
17739,156,5,3450.9120777400663,1,3,4,8
17740,61,6,1960.231707848835,3,4,2,9
17741,15,9,4478.062276785298,5,5,5,15
17742,5,5,2545.5619523767386,5,3,3,11
17743,36,6,2841.5553587800287,4,4,4,12
17744,86,2,911.384521846167,2,1,1,4
17745,391,4,2532.7929163077756,1,2,3,6
17746,7,2,1357.4118831947342,5,1,1,7
17747,17,5,2315.212046877182,5,3,3,11
17748,37,6,3762.5844084852924,4,4,5,13
17749,41,4,794.8508152568882,4,2,1,7
17750,19,10,2490.000670917003,5,5,3,13
17751,49,7,3972.8429638714288,3,5,5,13
17752,84,5,2795.4324347818947,2,3,4,9
17753,105,3,2253.4711612430856,2,2,3,7
17754,30,4,2783.90065952724,4,2,4,10
17755,92,3,1897.4861240814002,2,2,2,6
17756,54,5,3304.8374254674395,3,3,4,10
17757,26,6,1871.0001267531259,4,4,2,10
17758,50,3,1944.6153621945107,3,2,2,7
17759,10,7,2947.4884841783523,5,5,4,14
17760,204,4,2159.4919299675466,1,2,3,6
17761,14,6,1478.609818660886,5,4,2,11
17762,326,1,448.29379527041823,1,1,1,3
17763,75,3,2164.0236398289585,3,2,3,8
17764,50,5,1744.501695726121,3,3,2,8
17765,9,5,2552.1495676886007,5,3,3,11
17766,63,7,3180.237574350018,3,5,4,12
17767,81,4,1839.5785061142556,2,2,2,6
17768,86,4,2845.587419971331,2,2,4,8
17769,39,5,813.0120656586521,4,3,1,8
17770,35,8,3385.06583528915,4,5,4,13
17771,11,6,4027.0576992204246,5,4,5,14
17772,58,3,2792.188300794543,3,2,4,9
17773,39,5,1800.8472321415493,4,3,2,9
17774,59,4,1340.23909959013,3,2,1,6
17775,99,6,2580.96746736049,2,4,3,9
17776,171,6,2994.3253878311953,1,4,4,9
17777,27,7,2697.868675435783,4,5,3,12
17778,21,9,4669.949986277072,4,5,5,14
17779,60,7,4744.620102058682,3,5,5,13
17780,212,2,1462.3634100394822,1,1,2,4
17783,71,6,2139.0187759241308,3,4,3,10
17784,184,2,633.9792333630196,1,1,1,3
17785,37,4,964.1392106676947,4,2,1,7
17786,252,4,1892.5507977242244,1,2,2,5
17787,249,4,1021.0872936546903,1,2,1,4
17788,30,6,3325.502499252381,4,4,4,12
17789,94,4,2213.391760816098,2,2,3,7
17790,32,5,2584.596263687741,4,3,3,10
17791,85,6,2029.6325554073967,2,4,2,8
17792,39,8,3616.4360911893887,4,5,5,14
17793,127,3,2037.025416144706,2,2,2,6
17794,91,5,2566.912163036986,2,3,3,8
17795,105,3,1884.0865150473815,2,2,2,6
17796,26,6,2689.9608032265355,4,4,3,11
17797,64,7,3214.3548402906404,3,5,4,12
17798,88,6,2572.65226973312,2,4,3,9
17799,29,7,3032.0614832347806,4,5,4,13
17800,169,3,200.3067141818648,1,2,1,4
17801,137,2,1119.3797532551246,1,1,1,3
17802,292,1,883.2064626291021,1,1,1,3
17803,2,4,1312.7556371998944,5,2,1,8
17804,22,5,1313.7622260396286,4,3,1,8
17805,175,7,4032.4858305639837,1,5,5,11
17806,23,5,2402.981334942038,4,3,3,10
17807,4,8,4683.57321966167,5,5,5,15
17808,59,8,4672.894115520168,3,5,5,13
17809,120,4,2660.936311876311,2,2,3,7
17810,188,4,2236.46951909999,1,2,3,6
17811,103,3,1962.9773255903367,2,2,2,6
17812,27,7,3341.2436014674545,4,5,4,13
17813,55,5,1582.3423423370978,3,3,2,8
17814,97,7,4491.241085240335,2,5,5,12
17815,52,5,2853.304844089343,3,3,4,10
17816,107,5,1822.6553091835278,2,3,2,7
17817,28,8,5241.8752936645915,4,5,5,14
17818,77,7,2736.7728272441964,2,5,3,10
17819,35,4,1743.5158014854646,4,2,2,8
17820,148,4,1237.3930041279605,1,2,1,4
17821,112,7,3140.2576502421625,2,5,4,11
17822,21,1,766.1718782143467,4,1,1,6
17823,3,1,344.2418970131827,5,1,1,7
17824,50,4,1877.118978953037,3,2,2,7
17825,89,6,1739.7773120532815,2,4,2,8
17826,13,7,2983.1841030451633,5,5,4,14
17827,68,5,2795.011826563973,3,3,4,10
17828,32,3,2108.064762458963,4,2,3,9
17829,26,6,3134.028475786017,4,4,4,12
17830,21,4,2691.2184787218957,4,2,3,9
17831,88,8,4289.300335104706,2,5,5,12
17832,52,4,1397.005080120541,3,2,1,6
17833,49,6,2597.7390353143132,3,4,3,10
17834,116,8,4061.2186011358763,2,5,5,12
17835,126,7,3367.0168133389243,2,5,4,11
17836,151,4,2718.1741998507537,1,2,3,6
17837,11,3,2514.3961463173227,5,2,3,10
17838,39,6,2816.1689946438664,4,4,4,12
17839,111,3,720.1676913875067,2,2,1,5
17840,59,4,2218.4866013081028,3,2,3,8
17841,156,3,904.6833902218709,1,2,1,4
17842,13,7,4708.253942360417,5,5,5,15
17843,148,5,2306.770735717848,1,3,3,7
17844,92,6,3068.551027026136,2,4,4,10
17845,320,1,957.0589317534105,1,1,1,3
17846,2,5,3912.1285908239347,5,3,5,13
17847,51,4,1408.407138932223,3,2,1,6
17848,160,5,2076.510810918913,1,3,2,6
17849,8,8,4464.2815382457175,5,5,5,15
17850,75,8,3567.206435890768,3,5,5,13
17851,49,6,2736.6378614519926,3,4,3,10
17852,46,6,2406.0529805042943,3,4,3,10
17853,33,5,2347.9108717178183,4,3,3,10
17854,197,2,1216.528887169753,1,1,1,3
17855,37,5,2460.5830222899476,4,3,3,10
17856,72,4,1672.6563781893492,3,2,2,7
17857,40,8,3910.2465615063597,4,5,5,14
17858,76,7,3167.4212252061066,3,5,4,12
17859,183,4,1097.1417554718196,1,2,1,4
17860,74,5,3340.1203152859343,3,3,4,10
17861,72,6,2760.0402765036033,3,4,4,11
17862,20,5,3678.5525769301325,4,3,5,12
17863,129,4,965.8314994634729,2,2,1,5
17864,81,3,1145.9437708618009,2,2,1,5
17865,1,5,3416.41479475554,5,3,4,12
17866,54,6,2875.5226221577022,3,4,4,11
17867,47,5,2974.1108010324033,3,3,4,10
17868,9,6,2978.6976533138904,5,4,4,13
17869,109,9,4955.077502874476,2,5,5,12
17870,99,4,1164.676822763831,2,2,1,5
17871,8,5,2082.4373033605307,5,3,2,10
17872,24,5,2510.472461962556,4,3,3,10
17873,13,8,3934.0223595466587,5,5,5,15
17874,71,3,1459.8543819065908,3,2,2,7
17875,82,8,3244.106297937496,2,5,4,11
17876,151,6,1826.362392297567,1,4,2,7
17877,65,7,2475.705876551143,3,5,3,11
17878,12,4,2536.4532973607365,5,2,3,10
17879,72,3,1469.6045885966191,3,2,2,7
17880,45,3,840.1772478267005,3,2,1,6
17881,94,4,2127.62597169455,2,2,3,7
17882,85,4,2309.1306200151184,2,2,3,7
17883,155,3,1135.9601544658597,1,2,1,4
17884,217,2,797.9142561532007,1,1,1,3
17885,1,5,2368.681416041103,5,3,3,11
17886,58,6,3730.1392938475287,3,4,5,12
17887,152,2,1401.267447757159,1,1,1,3
17888,117,5,2857.415023899426,2,3,4,9
17889,45,4,764.7086038649016,3,2,1,6
17890,5,6,3864.2441668309575,5,4,5,14
17891,3,5,2167.0678226775676,5,3,3,11
17892,14,4,2096.8562830247893,5,2,3,10
17893,16,8,4386.773427115888,5,5,5,15
17894,65,2,745.1289131473818,3,1,1,5
17895,82,4,3214.25222809547,2,2,4,8
17896,32,4,3182.476784592124,4,2,4,10
17897,9,4,2076.8716876173985,5,2,2,9
17898,18,7,5048.8736369529615,5,5,5,15
17899,7,5,2684.0665843172446,5,3,3,11
17900,267,4,1123.196831513968,1,2,1,4
17901,44,7,3303.7379106285484,3,5,4,12
17902,331,4,2379.830939148221,1,2,3,6
17903,144,7,3701.8925628931684,1,5,5,11
17904,13,4,955.2625124490619,5,2,1,8
17905,17,10,4129.856341153606,5,5,5,15
17906,18,5,2995.2139291927238,5,3,4,12
17907,4,9,3428.8921863592122,5,5,4,14
17908,111,3,2132.634243059443,2,2,3,7
17909,83,4,1888.743408748734,2,2,2,6
17910,9,5,2445.0623084271415,5,3,3,11
17911,70,3,1387.8070915394928,3,2,1,6
17912,74,5,1798.225170760125,3,3,2,8
17913,124,3,1250.4224356620439,2,2,1,5
17914,96,5,2373.913950874538,2,3,3,8
17915,75,3,1299.5866174474106,3,2,1,6
17916,50,5,3266.1751063712773,3,3,4,10
17917,1,4,1731.7975799004203,5,2,2,9
17918,322,1,82.71951685987993,1,1,1,3
17919,1,4,1589.468226051067,5,2,2,9
17920,24,3,1266.6893925462912,4,2,1,7
17921,280,2,998.9176269976384,1,1,1,3
17922,56,5,3308.7162101650433,3,3,4,10
17923,20,3,1145.1017449393144,4,2,1,7
17924,15,8,4432.024399740902,5,5,5,15
17925,25,3,1451.1375105887578,4,2,2,8
17926,61,6,3775.969229641627,3,4,5,12
17927,19,7,2675.1395142371875,5,5,3,13
17928,8,7,3137.804461586926,5,5,4,14
17929,6,12,5511.496117296998,5,5,5,15
17930,44,6,2268.414695106657,3,4,3,10
17931,30,6,1450.743647102824,4,4,2,10
17932,28,10,6203.876833300577,4,5,5,14
17933,60,1,465.90444750285263,3,1,1,5
17934,41,7,3648.931909769997,4,5,5,14
17935,245,6,3516.8048330467764,1,4,4,9
17936,93,6,3965.077430139356,2,4,5,11
17937,103,4,2087.8648947772976,2,2,3,7
17938,111,6,3462.4746907976414,2,4,4,10
17939,5,7,3959.1690465100373,5,5,5,15
17940,34,9,4837.0241027308275,4,5,5,14
17941,16,7,3049.220924366979,5,5,4,14
17942,97,4,1291.5399082810377,2,2,1,5
17943,91,3,2189.3824802163354,2,2,3,7
17944,57,6,1872.7903364836113,3,4,2,9
17945,149,3,1699.4625621919154,1,2,2,5
17946,120,6,2478.234393290212,2,4,3,9
17947,119,4,3179.7976578816724,2,2,4,8
17948,81,2,1326.620243149946,2,1,1,4
17949,27,4,2727.858380369905,4,2,3,9
17950,5,1,624.805412768128,5,1,1,7
17951,104,3,1937.7617650327834,2,2,2,6
17952,9,12,6619.175520530619,5,5,5,15
17953,54,6,2525.678178039396,3,4,3,10
17954,6,5,1747.4866051867464,5,3,2,10
17955,154,6,2079.20771700274,1,4,2,7
17956,123,5,2097.1062758765456,2,3,3,8
17957,5,7,3361.848384512425,5,5,4,14
17958,14,5,2271.2232799427998,5,3,3,11
17959,2,6,3481.199814585659,5,4,4,13
17960,133,8,3024.1841964975215,2,5,4,11
17961,34,5,739.7809406925653,4,3,1,8
17962,17,7,4357.558038255481,5,5,5,15
17963,7,7,3161.4818272367143,5,5,4,14
17964,22,4,2570.0877981018893,4,3,3,10
17965,372,2,130.81892402511758,1,1,1,3
17966,1,6,1765.981475797944,5,4,2,11
17967,207,3,1997.3795098874368,1,2,2,5
17968,1,8,3823.1512474539472,5,5,5,15
17969,33,5,2199.273065982305,4,3,3,10
17970,7,4,2720.5386211772957,5,3,3,11
17971,10,8,4236.2378553052795,5,5,5,15
17972,8,5,1851.4557712914968,5,3,2,10
17973,15,7,2990.184218799844,5,5,4,14
17974,30,11,6108.475596242971,4,5,5,14
17975,217,3,1566.6961885933601,1,2,2,5
17976,67,6,4011.9449627591157,3,4,5,12
17977,76,3,2250.3395974622954,3,2,3,8
17978,99,5,1385.4849081052848,2,3,1,6
17979,3,5,3151.643079321149,5,3,4,12
17980,93,8,4828.985436932189,2,5,5,12
17981,81,8,4375.813889243318,2,5,5,12
17982,105,5,2905.9931316044886,2,3,4,9
17983,16,6,1901.3788879075169,5,4,2,11
17984,53,7,2840.9398678528014,3,5,4,12
17985,30,3,1201.5111073644753,4,2,1,7
17986,19,5,2489.6553673926437,5,3,3,11
17987,17,5,2892.3259779650953,5,3,4,12
17988,57,6,3110.2029936010485,3,4,4,11
17989,21,6,4823.8449903994915,4,4,5,13
17990,336,5,2483.689251308244,1,3,3,7
17991,49,5,2432.93101068381,3,3,3,9
17992,270,2,1495.9099534845564,1,1,2,4
17993,35,5,3782.9292359973065,4,3,5,12
17994,5,6,2997.4212904125416,5,4,4,13
17995,96,6,3042.987525709021,2,4,4,10
17996,27,3,1749.6650583618336,4,2,2,8
17997,156,8,4030.845587082604,1,5,5,11
17998,20,5,3184.1505433432535,4,3,4,11
17999,264,2,1546.1783837612954,1,1,2,4
18000,121,4,1441.7134710469354,2,3,2,7
18001,75,7,3219.1548318096447,3,5,4,12
18002,66,6,2379.7755399272455,3,4,3,10
18003,52,8,4074.48265714572,3,5,5,13
18004,1,8,3156.6898636478113,5,5,4,14
18005,74,4,1590.4906133566633,3,3,2,8
18006,79,3,1273.7881950859385,2,2,1,5
18007,33,3,1867.2338434524795,4,2,2,8
18008,105,6,3091.903553455377,2,4,4,10
18009,68,4,1534.427002135576,3,3,2,8
18010,8,7,2945.969050503491,5,5,4,14
18011,122,5,2271.965678626852,2,3,3,8
18012,57,6,3424.420668899673,3,4,4,11
18013,30,6,3574.06063056127,4,4,5,13
18014,167,3,2295.807213808811,1,2,3,6
18015,22,9,5031.015379156821,4,5,5,14
18016,74,6,2402.2853050973386,3,4,3,10
18017,13,5,2768.0605466605184,5,3,4,12
18018,10,10,4725.121775918696,5,5,5,15
18019,64,4,2004.910970028288,3,3,2,8
18020,93,4,2694.7861355276523,2,3,3,8
18021,175,1,968.5642045444339,1,1,1,3
18022,28,9,4576.07636846559,4,5,5,14
18023,33,6,2735.425586173594,4,4,3,11
18024,17,4,2258.6317733649416,5,3,3,11
18025,110,5,3506.663990379848,2,3,4,9
18026,25,3,1203.5734655962701,4,2,1,7
18027,18,7,4060.158796843587,5,5,5,15
18028,5,5,2613.2510014820323,5,3,3,11
18029,39,2,1496.0554914616787,4,1,2,7
18030,233,2,59.878006926938724,1,1,1,3
18031,95,4,2774.627680443822,2,3,4,9
18032,34,7,3449.4893204699915,4,5,4,13
18033,50,7,4214.627304762997,3,5,5,13
18034,10,5,2381.5798015929913,5,3,3,11
18035,412,1,888.5171311934862,1,1,1,3
18036,85,4,1557.694462496509,2,3,2,7
18037,81,2,957.7439467769709,2,1,1,4
18038,233,2,1247.2400708071527,1,1,1,3
18039,253,4,2631.0051941115953,1,3,3,7
18040,73,3,1588.6923965918977,3,2,2,7
18041,7,2,783.339761966663,5,1,1,7
18042,162,5,1627.5042790676503,1,3,2,6
18043,327,2,1291.9478281432848,1,1,1,3
18044,49,4,1465.2269298363876,3,3,2,8
18045,27,7,4566.444005657575,4,5,5,14
18046,11,3,1037.6365003459105,5,2,1,8
18047,57,8,3675.872841641349,3,5,5,13
18048,43,6,1936.1437593956657,4,4,2,10
18049,78,11,6090.291285642563,2,5,5,12
18050,49,3,2262.8903521003567,3,2,3,8
18051,26,7,4183.229086150926,4,5,5,14
18052,12,6,2854.595913783066,5,4,4,13
18053,3,9,3537.2982954309095,5,5,4,14
18054,43,6,2534.209215379725,4,4,3,11
18055,33,4,2157.920786457086,4,3,3,10
18056,62,5,1921.167415105088,3,3,2,8
18057,114,8,3005.632209690017,2,5,4,11
18058,343,1,956.3866098933439,1,1,1,3
18059,152,7,2104.570409678301,1,5,3,9
18060,222,4,1691.741923303189,1,3,2,6
18061,36,5,2160.3898751556544,4,3,3,10
18062,75,5,3480.9420967360284,3,3,4,10
18063,105,5,2780.4314328554838,2,3,4,9
18064,167,2,944.8805061797048,1,1,1,3
18065,6,6,2466.7386025015426,5,4,3,12
18066,18,5,3416.997719536881,5,3,4,12
18067,55,6,1792.3643299218647,3,4,2,9
18068,11,9,4424.604787928154,5,5,5,15
18069,19,2,653.9536831559706,5,1,1,7
18070,15,5,3675.4316734631957,5,3,5,13
18071,27,7,3389.9290075679155,4,5,4,13
18072,26,6,1786.7752520055465,4,4,2,10
18073,36,3,1436.9195098924868,4,2,2,8
18074,102,5,2979.708684753744,2,3,4,9
18075,80,4,2697.0920082304647,2,3,3,8
18076,116,9,3720.977090695,2,5,5,12
18077,68,2,1269.547409804526,3,1,1,5
18078,198,5,2791.3744008704225,1,3,4,8
18079,171,8,3773.5115208685697,1,5,5,11
18080,8,8,2536.3109307130644,5,5,3,13
18081,130,8,3966.2140472480246,2,5,5,12
18082,121,4,1859.5976135797048,2,3,2,7
18083,61,5,2699.2473788468997,3,3,3,9
18084,48,6,3309.0457389430135,3,4,4,11
18085,71,4,2572.256449832175,3,3,3,9
18086,232,3,1824.469468283236,1,2,2,5
18087,90,5,2630.901087984686,2,3,3,8
18088,60,4,2462.7424148551945,3,3,3,9
18089,20,5,1601.1107022189751,4,3,2,9
18090,58,8,4742.225995303301,3,5,5,13
18091,15,4,2109.585852496908,5,3,3,11
18092,148,4,2654.158487762321,1,3,3,7
18093,104,6,2551.89791360665,2,4,3,9
18094,146,4,3264.9012059924758,1,3,4,8
18095,64,2,1797.6053161472373,3,1,2,6
18096,33,10,4973.872721374575,4,5,5,14
18097,54,8,4806.806131824692,3,5,5,13
18098,38,5,2984.4433882461044,4,3,4,11
18099,183,2,1266.9038351137694,1,1,1,3
18100,169,2,1369.5764220217113,1,1,1,3
18101,30,4,1217.5459052880199,4,3,1,8
18102,99,4,2287.425312752158,2,3,3,8
18103,17,12,4157.291677706081,5,5,5,15
18104,35,5,2265.2014377930877,4,3,3,10
18105,85,6,2358.343137395666,2,4,3,9
18106,42,8,5559.811803536492,4,5,5,14
18107,142,6,3310.0916202806357,1,4,4,9
18108,163,10,5433.931432023882,1,5,5,11
18109,36,5,2135.3736907702696,4,3,3,10
18110,26,2,1237.0142175470114,4,1,1,6
18111,145,3,1748.7279471818456,1,2,2,5
18112,137,6,1390.6295146284215,1,4,1,6
18113,44,8,3394.2606016585464,3,5,4,12
18114,77,5,2603.5330272058072,2,3,3,8
18115,111,6,3324.4063403793657,2,4,4,10
18116,23,3,1257.7125445580155,4,2,1,7
18117,2,6,3948.568868077344,5,4,5,14
18118,4,3,1948.130959238069,5,2,2,9
18119,18,5,2077.433348805124,5,3,2,10
18120,247,5,2758.11853648322,1,3,4,8
18121,59,12,6572.135072887824,3,5,5,13
18122,46,4,1446.9827736784803,3,3,2,8
18123,33,5,2256.351677341954,4,3,3,10
18124,138,6,2205.737227665652,1,4,3,8
18125,3,3,1871.2261680607128,5,2,2,9
18126,28,10,3327.6388465391433,4,5,4,13
18127,12,7,2922.23105756765,5,5,4,14
18128,61,6,3564.1356026954572,3,4,5,12
18129,31,6,3444.8580363770725,4,4,4,12
18130,12,5,2762.788251821933,5,3,4,12
18131,2,5,2380.3381320942794,5,3,3,11
18132,12,6,3124.3552536944603,5,4,4,13
18133,213,5,2895.080578011296,1,3,4,8
18134,14,5,2628.0506417493502,5,3,3,11
18135,88,7,3496.244375339171,2,5,4,11
18136,96,5,2429.268788189783,2,3,3,8
18137,35,2,1073.1368438877312,4,1,1,6
18138,114,4,2633.655176345276,2,3,3,8
18139,76,4,2561.9737184491164,3,3,3,9
18140,51,4,2708.3764978492554,3,3,3,9
18141,152,3,1647.591578321519,1,2,2,5
18142,61,8,3955.222929491355,3,5,5,13
18143,7,10,4148.052307024992,5,5,5,15
18144,52,8,4115.961257927438,3,5,5,13
18145,305,2,1751.9843618142336,1,1,2,4
18146,47,3,1967.693545320032,3,2,2,7
18147,108,7,2630.8547934617354,2,5,3,10
18148,126,2,907.7839565401337,2,1,1,4
18149,61,10,3660.1531699193465,3,5,5,13
18150,162,4,2361.6834488523214,1,3,3,7
18151,69,3,1628.4232962907927,3,2,2,7
18152,8,7,1266.962450556891,5,5,1,11
18153,39,9,5366.9650631332515,4,5,5,14
18154,128,3,2236.9157557992185,2,2,3,7
18155,161,6,1899.1539994656987,1,4,2,7
18156,5,5,1972.5753041087523,5,3,2,10
18157,88,2,809.1510435068631,2,1,1,4
18158,5,4,1167.5641427870346,5,3,1,9
18159,64,1,458.4932601391121,3,1,1,5
18160,18,5,2153.2114941391083,5,3,3,11
18161,95,8,3228.0355806722537,2,5,4,11
18163,32,11,5873.04967226567,4,5,5,14
18164,30,6,3839.6591743170447,4,4,5,13
18165,81,4,2421.5122050583877,2,3,3,8
18166,105,3,1126.0832451230897,2,2,1,5
18167,75,4,1998.159088875076,3,3,2,8
18168,57,8,4015.677415773259,3,5,5,13
18169,12,9,4672.1672240282705,5,5,5,15
18170,49,6,3222.5636595813335,3,4,4,11
18171,16,1,150.32305008050946,5,1,1,7
18172,307,1,272.27943541254115,1,1,1,3
18173,124,7,4211.875943478308,2,5,5,12
18174,85,6,3361.225112696944,2,4,4,10
18175,50,6,2748.2919480884716,3,4,4,11
18176,31,9,4387.952203710154,4,5,5,14
18177,200,4,2120.1912254956096,1,3,3,7
18178,119,4,2898.7541108749965,2,3,4,9
18179,18,1,856.6913281237122,5,1,1,7
18180,112,5,2468.163444803015,2,3,3,8
18181,83,5,2373.8352594560974,2,3,3,8
18182,22,8,5284.269900110297,4,5,5,14
18183,9,4,2179.0861730945126,5,3,3,11
18184,79,4,2793.6288471986654,2,3,4,9
18185,2,6,4564.56089060101,5,4,5,14
18186,26,6,3176.6766993648926,4,4,4,12
18187,12,10,5232.32431320866,5,5,5,15
18188,10,9,4075.659556213858,5,5,5,15
18190,102,4,2783.101161479896,2,3,4,9
18191,87,6,2944.323660338181,2,4,4,10
18192,127,6,2336.0491304193947,2,4,3,9
18193,193,6,2956.1896022778647,1,4,4,9
18195,114,3,1385.534156615849,2,2,1,5
18196,42,4,2143.1120345836825,4,3,3,10
18197,409,1,390.98345442816634,1,1,1,3
18198,124,2,1286.1124491860396,2,1,1,4
18199,200,4,1834.7937542082232,1,3,2,6
18200,61,10,5015.591842192744,3,5,5,13
18201,35,4,1763.8725867562212,4,3,2,9
18202,8,7,3650.975100163218,5,5,5,15
18203,164,4,2314.971040294424,1,3,3,7
18204,64,8,4051.0237122949497,3,5,5,13
18205,226,4,1565.031437542459,1,3,2,6
18206,155,4,2536.2547054068987,1,3,3,7
18207,411,1,988.0522872803456,1,1,1,3
18208,29,9,2747.2019037853015,4,5,4,13
18209,44,6,4019.5080543556132,3,4,5,12
18210,84,5,2986.8612196123563,2,3,4,9
18211,25,8,4763.313494650544,4,5,5,14
18212,116,1,554.2243649669925,2,1,1,4
18213,20,7,3145.9112560743733,4,5,4,13
18214,111,5,2442.0278459600977,2,3,3,8
18215,36,4,2195.8608607944043,4,3,3,10
18216,63,7,2374.403797739562,3,5,3,11
18217,120,5,2476.98597762346,2,3,3,8
18218,61,6,3681.8178291897193,3,4,5,12
18219,19,3,2462.5214236299844,5,2,3,10
18220,59,9,4934.575738220756,3,5,5,13
18221,66,6,2095.340069012437,3,4,3,10
18222,44,8,4404.001669375707,3,5,5,13
18223,117,3,1314.3013392306011,2,2,1,5
18224,10,3,2344.7045897612975,5,2,3,10
18225,22,3,2250.460841157925,4,2,3,9
18226,384,1,412.154060277276,1,1,1,3
18227,8,7,3515.312200351408,5,5,4,14
18228,25,4,2480.565579544844,4,3,3,10
18229,18,2,399.1673803701254,5,1,1,7
18230,49,2,1062.0064254856936,3,1,1,5
18231,152,3,1528.7627223565132,1,2,2,5
18232,217,2,786.1344154367073,1,1,1,3
18233,108,6,2932.7444802453733,2,4,4,10
18234,18,5,2473.4712477177245,5,3,3,11
18235,54,6,2580.5436119621886,3,4,3,10
18236,163,4,1206.569901676868,1,3,1,5
18237,168,3,2357.187790155416,1,2,3,6
18238,181,2,1798.0126768710888,1,1,2,4
18239,19,4,2529.192562092881,5,3,3,11
18240,237,4,1497.8018352874283,1,3,2,6
18241,47,5,3686.029026629541,3,3,5,11
18243,95,4,1668.6670646291388,2,3,2,7
18244,48,6,3908.4502908807435,3,4,5,12
18245,34,4,1653.249458450449,4,3,2,9
18246,56,3,1197.7718551458076,3,2,1,6
18247,74,5,2629.4415281828897,3,3,3,9
18248,190,1,811.6583873952831,1,1,1,3
18249,12,2,1089.3891109931753,5,1,1,7
18250,65,3,897.4785682030952,3,2,1,6
18251,44,9,4808.360972873591,3,5,5,13
18252,264,2,1319.6396441098277,1,1,1,3
18253,9,4,2807.2150437663813,5,3,4,12
18254,166,4,1728.7118369912403,1,3,2,6
18255,35,4,2976.6738043357755,4,3,4,11
18256,90,2,1176.1600863079686,2,1,1,4
18257,48,2,781.1043706529349,3,1,1,5
18258,49,6,5298.954343354015,3,4,5,12
18259,174,7,2881.6424525630405,1,5,4,10
18260,18,6,2918.393254550554,5,4,4,13
18261,87,5,2313.3069577256274,2,3,3,8
18262,37,4,1091.0271941027404,4,3,1,8
18263,16,10,4013.267751214919,5,5,5,15
18264,23,7,2301.8358316339563,4,5,3,12
18265,125,7,2864.8597156430933,2,5,4,11
18266,246,4,1656.694952339839,1,3,2,6
18267,16,4,2089.1480753383953,5,3,3,11
18268,76,3,2532.1872738276315,3,2,3,8
18269,31,7,2709.3265226787194,4,5,3,12
18270,67,4,2308.65046516001,3,3,3,9
18271,294,2,1004.9466194857355,1,1,1,3
18272,24,4,2384.5006147472077,4,3,3,10
18273,51,5,1746.6923609616276,3,3,2,8
18274,30,9,3273.057528916536,4,5,4,13
18275,112,3,1649.6061285912235,2,2,2,6
18276,149,7,2392.793385150909,1,5,3,9
18277,3,10,5628.310540826609,5,5,5,15
18278,35,5,3428.991219851261,4,3,4,11
18279,372,3,1527.5551860132655,1,2,2,5
18281,39,3,975.8073841452598,4,2,1,7
18282,70,5,2116.4967520961936,3,3,3,9
18283,116,3,1683.060100345349,2,2,2,6
18284,103,11,4524.369066742413,2,5,5,12
18285,198,4,1577.5621786458287,1,3,2,6
18286,293,1,611.0711629270149,1,1,1,3
